ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	NOTE	COG
1921	Tamil	two	ɾenɖə	ɾenɖə	ɾ e n ɖ ə		two-A
1922	Telugu	two	ɾeɳɖu	ɾeɳɖu	ɾ e ɳ ɖ u		two-A
1923	Toda	two	e:ɖə	e:ɖə	eː ɖ ə		two-A
1924	Tulu	two	ɾaɖɖu	ɾaɖɖu	ɾ a ɖː u		two-A
1925	Yeruva	two	iɾandə	iɾandə	i ɾ a n d ə		two-A
1926	Malto	two	pa:nɖa	pa:nɖa	p aː n ɖ a		two-B
1927	Malto	two	maksa	maksa	m a k s a		two-C
1928	Malto	two	dʒo:ɖsa	dʒo:ɖsa	dʒ oː ɖ s a		two-D
1929	Kolami	two	duɖə	duɖə	d u ɖ ə		two-E
1930	Badga	walk	naɖəʋadə	naɖəʋadə	n a ɖ ə ʋ a d ə		walk-A
1931	Betta_Kurumba	walk	naɖi	naɖi	n a ɖ i		walk-A
1932	Kannada	walk	naɖə	naɖə	n a ɖ ə		walk-A
1933	Kodava	walk	naɖa	naɖa	n a ɖ a		walk-A
1934	Kota	walk	naɖʋu	naɖʋu	n a ɖ ʋ u		walk-A
1935	Koya	walk	naɖam	naɖam	n a ɖ a m		walk-A
1936	Malayalam	walk	naɖakkuga	naɖakkuga	n a ɖ a kː u g a		walk-A
1937	Tamil	walk	naɖə	naɖə	n a ɖ ə		walk-A
1938	Telugu	walk	naɖutʃu	naɖutʃu	n a ɖ u tʃ u		walk-A
1939	Toda	walk	naɖaɾɾə	naɖaɾɾə	n a ɖ a ɾ ɾ ə		walk-A
1940	Toda	walk	naɖandə	naɖandə	n a ɖ a n d ə		walk-A
1941	Tulu	walk	naɖapaɾa	naɖapaɾa	n a ɖ a p a ɾ a		walk-A
1942	Yeruva	walk	naɖa	naɖa	n a ɖ a		walk-A
1943	Kolami	walk	naɖus	naɖus	n a ɖ u s		walk-B
1944	Kurukh	walk	e:kʰna	e:kʰna	eː kʰ n a		walk-C
1945	Malto	walk	he:kpo	he:kpo	h eː k p o		walk-C
1946	Gondi	walk	taka	taka	t a k a		walk-D
1947	Brahui	walk	tʃeɾɾing	tʃeɾɾing	tʃ e ɾ ɾ i n g		walk-E
1948	Brahui	warm	ba:sun	ba:sun	b aː s u n		warm-A
1949	Kannada	warm	betʃtʃage	betʃtʃage	b e tʃː a g e		warm-A
1950	Kodava	warm	bekke	bekke	b e kː e		warm-A
1951	Kolami	warm	ʋekka	ʋekka	ʋ e kː a		warm-A
1952	Koya	warm	ʋe:ɖ	ʋe:ɖ	ʋ eː ɖ		warm-A
1953	Ollari_Gadba	warm	ʋeʈal	ʋeʈal	ʋ e ʈ a l		warm-A
1954	Tamil	warm	ʋedəʋedəppə	ʋedəʋedəppə	ʋ e d ə ʋ e d ə pː ə		warm-A
1955	Telugu	warm	ʋetʃtʃa	ʋetʃtʃa	ʋ e tʃː a		warm-A
1956	Tulu	warm	betʃtʃa	betʃtʃa	b e tʃː a		warm-A
1957	Yeruva	warm	bekki	bekki	b e kː i		warm-A
1958	Malayalam	warm	uṣṇa-	uṣṇa-	u ʂ ɳ a	LOAN	warm-B
1959	Betta_Kurumba	warm	su:ɖə	su:ɖə	s uː ɖ ə		warm-C
1960	Tamil	warm	su:ɖə	su:ɖə	s uː ɖ ə		warm-C
1961	Badga	warm	uppekke	uppekke	u pː e kː e		warm-D
1962	Badga	warm	uppe	uppe	u pː e		warm-D
1963	Toda	warm	kortilije	kortilije	k o r t i l i j e		warm-E
1964	Malayalam	warm	tʃeɾətʃu:ɖə	tʃeɾətʃu:ɖə	tʃ e ɾ ə tʃ uː ɖ ə		warm-F
1965	Malto	warm	kuɖni	kuɖni	k u ɖ n i		warm-G
1966	Gondi	warm	ka:sta	ka:sta	k aː s t a		warm-H
1967	Kurukh	warm	udum	udum	u d u m		warm-I
1968	Kurukh	warm	o:ɾtʃka	o:ɾtʃka	oː ɾ tʃ k a		warm-J
1969	Tamil	water	taɳɳi	taɳɳi	t a ɳ ɳ i		water-A
1970	Malayalam	water	ʋellam	ʋellam	ʋ e lː a m		water-B
1971	Malayalam	water	jalam	jalam	j a l a m	LOAN	water-C
1972	Kurukh	water	amm	amm	a mː		water-D
1973	Malto	water	hamdu	hamdu	h a m d u		water-D
1974	Badga	water	ni:ɾə	ni:ɾə	n iː ɾ ə		water-E
1975	Betta_Kurumba	water	ni:ɾə	ni:ɾə	n iː ɾ ə		water-E
1976	Brahui	water	di:r	di:r	d iː r		water-E
1977	Kannada	water	ni:ɾu	ni:ɾu	n iː ɾ u		water-E
1978	Kodava	water	ni:ɾə	ni:ɾə	n iː ɾ ə		water-E
1979	Kolami	water	i:ɾ	i:ɾ	iː ɾ		water-E
1980	Kota	water	ni:ɾ	ni:ɾ	n iː ɾ		water-E
1981	Koya	water	e:ɾu	e:ɾu	eː ɾ u		water-E
1982	Ollari_Gadba	water	ni:r	ni:r	n iː r		water-E
1983	Parji	water	nīr	nīr	n iː r		water-E
1984	Tamil	water	ni:ɾə	ni:ɾə	n iː ɾ ə		water-E
1985	Telugu	water	ni:ɾu	ni:ɾu	n iː ɾ u		water-E
1986	Telugu	water	ni:ɭɭu	ni:ɭɭu	n iː ɭː u		water-E
1987	Toda	water	ni:ɾ	ni:ɾ	n iː ɾ		water-E
1988	Tulu	water	ni:ɾə	ni:ɾə	n iː ɾ ə		water-E
1989	Yeruva	water	ni:ɾu	ni:ɾu	n iː ɾ u		water-E
1990	Kuwi	water	eju	eju	e j u		water-F
1991	Gondi	water	jeɾ	jeɾ	j e ɾ		water-G
1992	Badga	we	nanga	nanga	n a n g a		we-A
1993	Brahui	we	nan	nan	n a n		we-A
1994	Kannada	we	na:ʋu	na:ʋu	n aː ʋ u		we-A
1995	Kodava	we	nanga	nanga	n a n g a		we-A
1996	Koya	we	mana:ɖu	mana:ɖu	m a n aː ɖ u		we-A
1997	Kurukh	we	na:m	na:m	n aː m		we-A
1998	Malayalam	we	na:m	na:m	n aː m		we-A
1999	Malto	we	na:mu	na:mu	n aː m u		we-A
2000	Tamil	we	na:m	na:m	n aː m		we-A
2001	Telugu	we	manamu	manamu	m a n a m u		we-A
2002	Yeruva	we	nanga	nanga	n a n g a		we-A
2003	Betta_Kurumba	we	naɳgə	naɳgə	n a ɳ g ə		we-B
2004	Betta_Kurumba	we	jaɳgə	jaɳgə	j a ɳ g ə		we-B
2005	Gondi	we	mammoʈ	mammoʈ	m a mː o ʈ		we-B
2006	Kolami	we	amdə	amdə	a m d ə		we-B
2007	Kota	we	amme	amme	a mː e		we-B
2008	Koya	we	mamma	mamma	m a mː a		we-B
2009	Kuwi	we	mambu	mambu	m a m b u		we-B
2010	Malayalam	we	nammal	nammal	n a mː a l		we-B
2011	Ollari_Gadba	we	a:m	a:m	aː m		we-B
2012	Parji	we	ām	ām	aː m		we-B
2013	Tamil	we	na:nga	na:nga	n aː n g a		we-B
2014	Telugu	we	meːmu	meːmu	m eː m u		we-B
2015	Toda	we	o:m	o:m	oː m		we-B
2016	Tulu	we	jankulu	jankulu	j a n k u l u		we-B
2017	Badga	what	e:nə	e:nə	eː n ə		what-A
2018	Betta_Kurumba	what	ajindi	ajindi	a j i n d i		what-A
2019	Brahui	what	antə	antə	a n t ə		what-A
2020	Gondi	what	baʈʈal	baʈʈal	b a ʈː a l		what-A
2021	Kannada	what	je:nu	je:nu	j eː n u		what-A
2022	Kodava	what	jentə	jentə	j e n t ə		what-A
2023	Kolami	what	em	em	e m		what-A
2024	Kota	what	eta:nə	eta:nə	e t aː n ə		what-A
2025	Koya	what	ba:ta	ba:ta	b aː t a		what-A
2026	Kurukh	what	je:ndra	je:ndra	j eː n d r a		what-A
2027	Kuwi	what	ena	ena	e n a		what-A
2028	Malayalam	what	endə	endə	e n d ə		what-A
2029	Malto	what	indiɾdu	indiɾdu	i n d i ɾ d u		what-A
2030	Malto	what	indɾa:n	indɾa:n	i n d ɾ aː n		what-A
2031	Ollari_Gadba	what	enna:ʈ	enna:ʈ	e nː aː ʈ		what-A
2032	Parji	what	nāto	nāto	n aː t o		what-A
2033	Tamil	what	enne	enne	e nː e		what-A
2034	Telugu	what	ēmi	ēmi	eː m i		what-A
2035	Telugu	what	e:ɳʈi	e:ɳʈi	eː ɳ ʈ i		what-A
2036	Telugu	what	e:miʈi	e:miʈi	eː m i ʈ i		what-A
2037	Toda	what	inno	inno	i nː o		what-A
2038	Tulu	what	entʃina	entʃina	e n tʃ i n a		what-A
2039	Yeruva	what	entai	entai	e n t a i		what-A
2040	Badga	white	ʋeɭɭe	ʋeɭɭe	ʋ e ɭː e		white-A
2041	Betta_Kurumba	white	bəɭɭu	bəɭɭu	b ə ɭː u		white-A
2042	Kannada	white	biɭi	biɭi	b i ɭ i		white-A
2043	Kodava	white	boltadə	boltadə	b o l t a d ə		white-A
2044	Kota	white	ʋellə	ʋellə	ʋ e lː ə		white-A
2045	Malayalam	white	ʋeɭuppə	ʋeɭuppə	ʋ e ɭ u pː ə		white-A
2046	Parji	white	vil	vil	v i l		white-A
2047	Tamil	white	veɭɭə	veɭɭə	v e ɭː ə		white-A
2048	Telugu	white	vella	vella	v e lː a		white-A
2049	Toda	white	pelti	pelti	p e l t i		white-A
2050	Tulu	white	boldu	boldu	b o l d u		white-A
2051	Yeruva	white	boltaji	boltaji	b o l t a j i		white-A
2052	Gondi	white	tellag	tellag	t e lː a g		white-B
2053	Kolami	white	telluɖi	telluɖi	t e lː u ɖ i		white-B
2054	Koya	white	telup	telup	t e l u p		white-B
2055	Telugu	white	telupu	telupu	t e l u p u		white-B
2056	Kurukh	white	paɳɖɾu	paɳɖɾu	p a ɳ ɖ ɾ u		white-C
2057	Kuwi	white	pandi	pandi	p a n d i		white-C
2058	Brahui	white	pi:un	pi:un	p iː u n		white-D
2059	Malto	white	sada:	sada:	s a d aː		white-E
2060	Malto	white	dʒinpɾo	dʒinpɾo	dʒ i n p ɾ o		white-F
2061	Kuwi	white	dumda	dumda	d u m d a		white-G
2062	Kuwi	white	kumnɖi	kumnɖi	k u m n ɖ i		white-H
2063	Betta_Kurumba	who	da:ɾə	da:ɾə	d aː ɾ ə		who-A
2064	Brahui	who	de:ɾ	de:ɾ	d eː ɾ		who-A
2065	Gondi	who	boɾ	boɾ	b o ɾ		who-A
2066	Kannada	who	ja:ɾu	ja:ɾu	j aː ɾ u		who-A
2067	Kodava	who	da:ɾə	da:ɾə	d aː ɾ ə		who-A
2068	Kota	who	da:ɾə	da:ɾə	d aː ɾ ə		who-A
2069	Kurukh	who	ne	ne	n e		who-A
2070	Malayalam	who	a:ɾə	a:ɾə	aː ɾ ə		who-A
2071	Malto	who	ne:du	ne:du	n eː d u		who-A
2072	Parji	who	ed	ed	e d		who-A
2073	Tamil	who	jaarə	jaarə	j a a r ə		who-A
2074	Telugu	who	evaru	evaru	e v a r u		who-A
2075	Toda	who	oɾi	oɾi	o ɾ i		who-A
2076	Tulu	who	je:ɾu	je:ɾu	j eː ɾ u		who-A
2077	Yeruva	who	ja:ɾu	ja:ɾu	j aː ɾ u		who-A
2078	Badga	who	ta:ɾa	ta:ɾa	t aː ɾ a		who-B
2079	Koya	who	be:nonɖu	be:nonɖu	b eː n o n ɖ u		who-C
2080	Kuwi	who	daat	daat	d a a t		who-D
2081	Betta_Kurumba	woman	pəɳakkən	pəɳakkən	p ə ɳ a kː ə n		woman-A
2082	Kannada	woman	hengasu	hengasu	h e n g a s u		woman-A
2083	Kodava	woman	ponna:ɭə	ponna:ɭə	p o nː aː ɭ ə		woman-A
2084	Kota	woman	pemagu	pemagu	p e m a g u		woman-A
2085	Malayalam	woman	peɳɳə	peɳɳə	p e ɳ ɳ ə		woman-A
2086	Tamil	woman	peɳ	peɳ	p e ɳ		woman-A
2087	Tamil	woman	poɳɳə	poɳɳə	p o ɳ ɳ ə		woman-A
2088	Tulu	woman	pondʒa	pondʒa	p o n dʒ a		woman-A
2089	Kannada	woman	strī	strī	s t r iː	LOAN	woman-B
2090	Malayalam	woman	stɾi:	stɾi:	s t ɾ iː	LOAN	woman-B
2091	Telugu	woman	stɾi:	stɾi:	s t ɾ iː	LOAN	woman-B
2092	Telugu	woman	a:ɖadi	a:ɖadi	aː ɖ a d i		woman-D
2093	Toda	woman	tusmo:gə	tusmo:gə	t u s m oː g ə		woman-E
2094	Koya	woman	na:taʋa:d	na:taʋa:d	n aː t a ʋ aː d		woman-F
2095	Koya	woman	pi:ki:ɖ	pi:ki:ɖ	p iː k iː ɖ		woman-G
2096	Telugu	woman	mahiɭa	mahiɭa	m a h i ɭ a		woman-H
2097	Badga	woman	emma:ti	emma:ti	e mː aː t i		woman-I
2098	Yeruva	woman	panitʃi	panitʃi	p a n i tʃ i		woman-J
2099	Brahui	woman	njaaɽi	njaaɽi	n j a a ɽ i	LOAN	woman-K
2100	Malto	woman	teldu	teldu	t e l d u		woman-L
2101	Kurukh	woman	mukka	mukka	m u kː a		woman-M
2102	Kurukh	woman	a:li	a:li	aː l i		woman-N
2103	Kolami	woman	ba:ji	ba:ji	b aː j i		woman-O
2104	Gondi	woman	muɾtad	muɾtad	m u ɾ t a d		woman-P
2105	Kuwi	woman	ɖoli	ɖoli	ɖ o l i		woman-Q
2106	Kuwi	woman	a:nʋanli	a:nʋanli	aː n ʋ a n l i		woman-R
2107	Kuwi	woman	kodogi pada	kodogi pada	k o d o g i + p a d a		woman-S
2108	Badga	yellow	mandʒe	mandʒe	m a n dʒ e		yellow-A
2109	Betta_Kurumba	yellow	mandʒəla:ngi	mandʒəla:ngi	m a n dʒ ə l aː n g i		yellow-A
2110	Kodava	yellow	mandʒa	mandʒa	m a n dʒ a		yellow-A
2111	Kota	yellow	mandʒə	mandʒə	m a n dʒ ə		yellow-A
2112	Malayalam	yellow	maɲa	maɲa	m a ɲ a		yellow-A
2113	Tamil	yellow	mandʒaɭ	mandʒaɭ	m a n dʒ a ɭ		yellow-A
2114	Tulu	yellow	mandʒalu	mandʒalu	m a n dʒ a l u		yellow-A
2115	Yeruva	yellow	mandʒe	mandʒe	m a n dʒ e		yellow-A
2116	Kannada	yellow	haladi	haladi	h a l a d i	LOAN	yellow-B
2117	Koya	yellow	pasap	pasap	p a s a p		yellow-C
2118	Telugu	yellow	pasupu	pasupu	p a s u p u		yellow-C
2119	Toda	yellow	aɾdʒin	aɾdʒin	a ɾ dʒ i n		yellow-D
2120	Kurukh	yellow	ba:lka	ba:lka	b aː l k a		yellow-E
2121	Malto	yellow	balke	balke	b a l k e		yellow-E
2122	Kuwi	yellow	hingeɾi	hingeɾi	h i n g e ɾ i		yellow-F
2123	Brahui	yellow	pu:ʃkun	pu:ʃkun	p uː ʃ k u n		yellow-G
2124	Kuwi	yellow	togoɾi	togoɾi	t o g o ɾ i		yellow-H
2125	Gondi	yellow	piva:ʰd	piva:ʰd	p i v aː dʱ		yellow-I
2126	Gondi	yellow	kampal	kampal	k a m p a l		yellow-J
2127	Kolami	yellow	pijuda	pijuda	p i j u d a		yellow-K
